Character,Game,Relation,Species
Luigi,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Human
Luigi,Mario & Sonic at the Olympic Games Tokyo 2020 - Arcade Edition,CHARACTER_IN,Human
Luigi,Paper Mario: The Origami King,CHARACTER_IN,Human
Luigi,Super Mario 3D All-Stars,CHARACTER_IN,Human
Luigi,Super Mario Bros. 35,CHARACTER_IN,Human
Luigi,Mario Kart Live: Home Circuit,CHARACTER_IN,Human
Luigi,Game & Watch: Super Mario Bros.,CHARACTER_IN,Human
Luigi,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Human
Luigi,Mario Golf: Super Rush,CHARACTER_IN,Human
Luigi,Mario Party Superstars,CHARACTER_IN,Human
Luigi,Mario Strikers: Battle League,CHARACTER_IN,Human
Luigi,Mario + Rabbids Sparks of Hope,CHARACTER_IN,Human
Luigi,Super Mario Bros. Wonder,CHARACTER_IN,Human
Luigi,WarioWare: Move It!,CHARACTER_IN,Human
Luigi,Super Mario RPG,CHARACTER_IN,Human
Luigi,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Human
Luigi,Luigi's Mansion 2 HD,CHARACTER_IN,Human
Luigi,Nintendo World Championships: NES Edition,CHARACTER_IN,Human
Luigi,Super Mario Party Jamboree,CHARACTER_IN,Human
Luigi,Mario & Luigi: Brothership,CHARACTER_IN,Human
Luigi,Mario Kart World,CHARACTER_IN,Human
Mario,Donkey Kong,CHARACTER_IN,Human
Mario,Crazy Kong,CHARACTER_IN,Human
Mario,Crazy Kong Part II,CHARACTER_IN,Human
Mario,Donkey Kong,CHARACTER_IN,Human
Mario,Donkey Kong,CHARACTER_IN,Human
Mario,Donkey Kong Jr.,CHARACTER_IN,Human
Mario,Donkey Kong Jr.,CHARACTER_IN,Human
Mario,Donkey Kong II,CHARACTER_IN,Human
Mario,Mario Bros.,CHARACTER_IN,Human
Mario,Donkey Kong Jr.,CHARACTER_IN,Human
Mario,Mario's Cement Factory,CHARACTER_IN,Human
Mario,Mario Bros.,CHARACTER_IN,Human
Mario,Mario's Bombs Away,CHARACTER_IN,Human
Mario,Pinball,CHARACTER_IN,Human
Mario,Golf,CHARACTER_IN,Human
Mario,Stroke & Match Golf,CHARACTER_IN,Human
Mario,VS. Pinball,CHARACTER_IN,Human
Mario,VS. Wrecking Crew,CHARACTER_IN,Human
Mario,Mario Bros. Special,CHARACTER_IN,Human
Mario,Donkey Kong Circus,CHARACTER_IN,Human
Mario,Punch Ball Mario Bros.,CHARACTER_IN,Human
Mario,Donkey Kong Hockey,CHARACTER_IN,Human
Mario,Wrecking Crew,CHARACTER_IN,Human
Mario,Super Mario Bros.,CHARACTER_IN,Human
Mario,VS. Super Mario Bros.,CHARACTER_IN,Human
Mario,Super Mario Bros.: The Lost Levels,CHARACTER_IN,Human
Mario,Super Mario Bros.,CHARACTER_IN,Human
Mario,Super Mario Bros. Special,CHARACTER_IN,Human
Mario,I am a teacher: Super Mario Sweater,CHARACTER_IN,Human
Mario,All Night Nippon: Super Mario Bros.,CHARACTER_IN,Human
Mario,Golf: Japan Course,CHARACTER_IN,Human
Mario,Golf: US Course,CHARACTER_IN,Human
Mario,Famicom Grand Prix: F1 Race,CHARACTER_IN,Human
Mario,Famicom Grand Prix II: 3D Hot Rally,CHARACTER_IN,Human
Mario,Donkey Kong Classics,CHARACTER_IN,Human
Mario,Super Mario Bros. 2,CHARACTER_IN,Human
Mario,Super Mario Bros. 3,CHARACTER_IN,Human
Mario,Mario Bros. Returns,CHARACTER_IN,Human
Mario,Pinball,CHARACTER_IN,Human
Mario,Tetris,CHARACTER_IN,Human
Mario,Wrecking Crew,CHARACTER_IN,Human
Mario,Super Mario Bros.,CHARACTER_IN,Human
Mario,Alleyway,CHARACTER_IN,Human
Mario,Super Mario Land,CHARACTER_IN,Human
Mario,Dr. Mario,CHARACTER_IN,Human
Mario,Dr. Mario,CHARACTER_IN,Human
Mario,VS. Dr. Mario,CHARACTER_IN,Human
Mario,Mario's Egg Catch,CHARACTER_IN,Human
Mario,Super Mario World,CHARACTER_IN,Human
Mario,Super Mario Bros. 3,CHARACTER_IN,Human
Mario,Super Mario World,CHARACTER_IN,Human
Mario,Mario Roulette,CHARACTER_IN,Human
Mario,NES Open Tournament Golf,CHARACTER_IN,Human
Mario,Mario Teaches Typing,CHARACTER_IN,Human
Mario,Super Mario Bros. & Friends: When I Grow Up,CHARACTER_IN,Human
Mario,Mario the Juggler,CHARACTER_IN,Human
Mario,Yoshi,CHARACTER_IN,Human
Mario,Yoshi,CHARACTER_IN,Human
Mario,Mario is Missing!,CHARACTER_IN,Human
Mario,Mario is Missing!,CHARACTER_IN,Human
Mario,Super Mario Bros.,CHARACTER_IN,Human
Mario,Super Mario Bros. Mushroom World,CHARACTER_IN,Human
Mario,Terebi Denwa: Super Mario World,CHARACTER_IN,Human
Mario,Super Mario Kart,CHARACTER_IN,Human
Mario,Mario Paint,CHARACTER_IN,Human
Mario,Yoshi's Cookie,CHARACTER_IN,Human
Mario,Yoshi's Cookie,CHARACTER_IN,Human
Mario,Super Mario Race,CHARACTER_IN,Human
Mario,Super Mario Land 2: 6 Golden Coins,CHARACTER_IN,Human
Mario,Būbū Mario,CHARACTER_IN,Human
Mario,Mario Undōkai,CHARACTER_IN,Human
Mario,Mario's Time Machine,CHARACTER_IN,Human
Mario,Mario is Missing!,CHARACTER_IN,Human
Mario,Mario's Time Machine,CHARACTER_IN,Human
Mario,Mario & Wario,CHARACTER_IN,Human
Mario,Super Mario All-Stars,CHARACTER_IN,Human
Mario,Mario's Early Years! Fun with Letters,CHARACTER_IN,Human
Mario,Mario's Early Years! Fun with Numbers,CHARACTER_IN,Human
Mario,Mario's Early Years! Preschool Fun,CHARACTER_IN,Human
Mario,Yoshi's Cookie,CHARACTER_IN,Human
Mario,Yoshi's Safari,CHARACTER_IN,Human
Mario,Wario Land: Super Mario Land 3,CHARACTER_IN,Human
Mario,Mario's Time Machine,CHARACTER_IN,Human
Mario,Hotel Mario,CHARACTER_IN,Human
Mario,Donkey Kong,CHARACTER_IN,Human
Mario,Donkey Kong,CHARACTER_IN,Human
Mario,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Human
Mario,Super Mario World 2: Yoshi's Island,CHARACTER_IN,Human
Mario,Mario's Tennis,CHARACTER_IN,Human
Mario,Mario Clash,CHARACTER_IN,Human
Mario,Mario Teaches Typing 2,CHARACTER_IN,Human
Mario,Super Mario 64,CHARACTER_IN,Human
Mario,Mario Kart 64,CHARACTER_IN,Human
Mario,Super Mario RPG: Legend of the Seven Stars,CHARACTER_IN,Human
Mario,Mario Net Quest,CHARACTER_IN,Human
Mario,Wrecking Crew '98,CHARACTER_IN,Human
Mario,Super Mario Bros. Deluxe,CHARACTER_IN,Human
Mario,Mario Golf,CHARACTER_IN,Human
Mario,Mario Party,CHARACTER_IN,Human
Mario,Mario Party 2,CHARACTER_IN,Human
Mario,Super Smash Bros.,CHARACTER_IN,Human
Mario,Game & Watch Gallery 3,CHARACTER_IN,Human
Mario,Mario Golf,CHARACTER_IN,Human
Mario,Paper Mario,CHARACTER_IN,Human
Mario,Mario Party 3,CHARACTER_IN,Human
Mario,Dr. Mario 64,CHARACTER_IN,Human
Mario,Luigi's Mansion,CHARACTER_IN,Human
Mario,Super Smash Bros. Melee,CHARACTER_IN,Human
Mario,Mario Tennis,CHARACTER_IN,Human
Mario,Mobile Golf,CHARACTER_IN,Human
Mario,Mario Kart: Super Circuit,CHARACTER_IN,Human
Mario,Super Mario Advance,CHARACTER_IN,Human
Mario,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Human
Mario,Super Mario Sunshine,CHARACTER_IN,Human
Mario,Mario Party 4,CHARACTER_IN,Human
Mario,Yoshi's Island: Super Mario Advance 3,CHARACTER_IN,Human
Mario,Mario Party 5,CHARACTER_IN,Human
Mario,Mario Kart: Double Dash!!,CHARACTER_IN,Human
Mario,Mario Golf: Toadstool Tour,CHARACTER_IN,Human
Mario,Mario & Luigi: Superstar Saga,CHARACTER_IN,Human
Mario,"Donkey Kong, Donkey Kong Junior, Mario Bros.",CHARACTER_IN,Human
Mario,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Human
Mario,Mario Party 6,CHARACTER_IN,Human
Mario,Mario Power Tennis,CHARACTER_IN,Human
Mario,Mario vs. Donkey Kong,CHARACTER_IN,Human
Mario,Mario Pinball Land,CHARACTER_IN,Human
Mario,Super Mario Fushigi no Korokoro Party,CHARACTER_IN,Human
Mario,Super Mario 64 DS,CHARACTER_IN,Human
Mario,WarioWare: Touched!,CHARACTER_IN,Human
Mario,Yakuman DS,CHARACTER_IN,Human
Mario,NBA Street V3,CHARACTER_IN,Human
Mario,Mario Superstar Baseball,CHARACTER_IN,Human
Mario,Dance Dance Revolution: Mario Mix,CHARACTER_IN,Human
Mario,SSX on Tour,CHARACTER_IN,Human
Mario,Mario Kart DS,CHARACTER_IN,Human
Mario,Mario Party 7,CHARACTER_IN,Human
Mario,Super Mario Strikers,CHARACTER_IN,Human
Mario,Mario & Luigi: Partners in Time,CHARACTER_IN,Human
Mario,Yoshi Touch & Go,CHARACTER_IN,Human
Mario,Mario Party Advance,CHARACTER_IN,Human
Mario,Mario Tennis: Power Tour,CHARACTER_IN,Human
Mario,Mario Kart Arcade GP,CHARACTER_IN,Human
Mario,Super Mario Fushigi no Korokoro Party 2,CHARACTER_IN,Human
Mario,Super Princess Peach,CHARACTER_IN,Human
Mario,New Super Mario Bros.,CHARACTER_IN,Human
Mario,Mario Hoops 3-on-3,CHARACTER_IN,Human
Mario,Mario vs. Donkey Kong 2: March of the Minis,CHARACTER_IN,Human
Mario,Yoshi's Island DS,CHARACTER_IN,Human
Mario,Super Paper Mario,CHARACTER_IN,Human
Mario,Mario Party 8,CHARACTER_IN,Human
Mario,Mario Strikers Charged,CHARACTER_IN,Human
Mario,Mario & Sonic at the Olympic Games,CHARACTER_IN,Human
Mario,Super Mario Galaxy,CHARACTER_IN,Human
Mario,Mario Party DS,CHARACTER_IN,Human
Mario,Itadaki Street DS,CHARACTER_IN,Human
Mario,Mario Kart Arcade GP 2,CHARACTER_IN,Human
Mario,Mario & Sonic at the Olympic Games,CHARACTER_IN,Human
Mario,Super Smash Bros. Brawl,CHARACTER_IN,Human
Mario,Mario Kart Wii,CHARACTER_IN,Human
Mario,Game & Watch Collection,CHARACTER_IN,Human
Mario,Mario Super Sluggers,CHARACTER_IN,Human
Mario,Mario Power Tennis (New Play Control!),CHARACTER_IN,Human
Mario,Mario Party Fushigi no Korokoro Catcher,CHARACTER_IN,Human
Mario,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Human
Mario,New Super Mario Bros. Wii,CHARACTER_IN,Human
Mario,Mario & Luigi: Bowser's Inside Story,CHARACTER_IN,Human
Mario,Super Mario Galaxy 2,CHARACTER_IN,Human
Mario,Super Mario All-Stars Limited Edition,CHARACTER_IN,Human
Mario,Mario vs. Donkey Kong: Mini-Land Mayhem!,CHARACTER_IN,Human
Mario,Mario Sports Mix,CHARACTER_IN,Human
Mario,New Super Mario Bros. Wii Coin World,CHARACTER_IN,Human
Mario,Super Mario 3D Land,CHARACTER_IN,Human
Mario,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Human
Mario,Mario Kart 7,CHARACTER_IN,Human
Mario,Fortune Street,CHARACTER_IN,Human
Mario,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Human
Mario,Mario Party 9,CHARACTER_IN,Human
Mario,Mario Party Kurukuru Carnival,CHARACTER_IN,Human
Mario,Mario Tennis Open,CHARACTER_IN,Human
Mario,New Super Mario Bros. 2,CHARACTER_IN,Human
Mario,Paper Mario: Sticker Star,CHARACTER_IN,Human
Mario,New Super Mario Bros. U,CHARACTER_IN,Human
Mario,Luigi's Mansion: Dark Moon,CHARACTER_IN,Human
Mario,Mario and Donkey Kong: Minis on the Move,CHARACTER_IN,Human
Mario,Mario & Luigi: Dream Team,CHARACTER_IN,Human
Mario,Mario Kart Arcade GP DX,CHARACTER_IN,Human
Mario,Mario Party Fushigi no Korokoro Catcher 2,CHARACTER_IN,Human
Mario,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Human
Mario,Super Mario 3D World,CHARACTER_IN,Human
Mario,Mario Party: Island Tour,CHARACTER_IN,Human
Mario,Yoshi's New Island,CHARACTER_IN,Human
Mario,Mario Golf: World Tour,CHARACTER_IN,Human
Mario,Mario Kart 8,CHARACTER_IN,Human
Mario,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Human
Mario,Super Smash Bros. for Wii U,CHARACTER_IN,Human
Mario,Mario Party 10,CHARACTER_IN,Human
Mario,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Human
Mario,Yoshi's Woolly World,CHARACTER_IN,Human
Mario,Super Mario Maker,CHARACTER_IN,Human
Mario,Mario Tennis: Ultra Smash,CHARACTER_IN,Human
Mario,Mario & Luigi: Paper Jam,CHARACTER_IN,Human
Mario,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Human
Mario,Mario & Sonic at the Rio 2016 Olympic Games Arcade Edition,CHARACTER_IN,Human
Mario,Mario Party Challenge World,CHARACTER_IN,Human
Mario,Minecraft: Wii U Edition,CHARACTER_IN,Human
Mario,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Human
Mario,Paper Mario: Color Splash,CHARACTER_IN,Human
Mario,Mario Party: Star Rush,CHARACTER_IN,Human
Mario,Super Mario Maker for Nintendo 3DS,CHARACTER_IN,Human
Mario,Super Mario Run,CHARACTER_IN,Human
Mario,Mario Sports Superstars,CHARACTER_IN,Human
Mario,Super Mario Run,CHARACTER_IN,Human
Mario,Mario Kart 8 Deluxe,CHARACTER_IN,Human
Mario,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Human
Mario,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Human
Mario,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Human
Mario,Super Mario Odyssey,CHARACTER_IN,Human
Mario,Mario Party: The Top 100,CHARACTER_IN,Human
Mario,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Human
Mario,Minecraft: Bedrock Edition,CHARACTER_IN,Human
Mario,Mario Tennis Aces,CHARACTER_IN,Human
Mario,WarioWare Gold,CHARACTER_IN,Human
Mario,Super Mario Party,CHARACTER_IN,Human
Mario,Luigi's Mansion,CHARACTER_IN,Human
Mario,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Mario,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Human
Mario,New Super Mario Bros. U Deluxe,CHARACTER_IN,Human
Mario,Super Mario Maker 2,CHARACTER_IN,Human
Mario,Dr. Mario World,CHARACTER_IN,Human
Mario,Mario Kart Tour,CHARACTER_IN,Human
Mario,Luigi's Mansion 3,CHARACTER_IN,Human
Mario,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Human
Mario,Mario & Sonic at the Olympic Games Tokyo 2020 - Arcade Edition,CHARACTER_IN,Human
Mario,Paper Mario: The Origami King,CHARACTER_IN,Human
Mario,Super Mario 3D All-Stars,CHARACTER_IN,Human
Mario,Mario Kart Live: Home Circuit,CHARACTER_IN,Human
Mario,Game & Watch: Super Mario Bros.,CHARACTER_IN,Human
Mario,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Human
Mario,Mario Golf: Super Rush,CHARACTER_IN,Human
Mario,WarioWare: Get It Together!,CHARACTER_IN,Human
Mario,Mario Party Superstars,CHARACTER_IN,Human
Mario,Mario Strikers: Battle League,CHARACTER_IN,Human
Mario,Mario + Rabbids Sparks of Hope,CHARACTER_IN,Human
Mario,Super Mario Bros. Wonder,CHARACTER_IN,Human
Mario,WarioWare: Move It!,CHARACTER_IN,Human
Mario,Super Mario RPG,CHARACTER_IN,Human
Mario,Mario vs. Donkey Kong,CHARACTER_IN,Human
Mario,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Human
Mario,Luigi's Mansion 2 HD,CHARACTER_IN,Human
Mario,Super Mario Party Jamboree,CHARACTER_IN,Human
Mario,Mario & Luigi: Brothership,CHARACTER_IN,Human
Mario,Mario Kart World,CHARACTER_IN,Human
"Miles ""Tails"" Prower",Mario & Sonic at the Olympic Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Olympic Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Super Smash Bros. Brawl,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Super Smash Bros. for Wii U,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Rio 2016 Olympic Games Arcade Edition,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Super Smash Bros. Ultimate,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Fox
"Miles ""Tails"" Prower",Mario & Sonic at the Olympic Games Tokyo 2020 - Arcade Edition,CHARACTER_IN,Fox
Mona,"WarioWare, Inc.: Mega Microgame$!",CHARACTER_IN,Human
Mona,Wario World,CHARACTER_IN,Human
Mona,"WarioWare, Inc.: Mega Party Game$!",CHARACTER_IN,Human
Mona,WarioWare: Twisted!,CHARACTER_IN,Human
Mona,WarioWare: Touched!,CHARACTER_IN,Human
Mona,WarioWare Twisted Marble Maze Game,CHARACTER_IN,Human
Mona,WarioWare: Smooth Moves,CHARACTER_IN,Human
Mona,Super Smash Bros. Brawl,CHARACTER_IN,Human
Mona,WarioWare: Snapped!,CHARACTER_IN,Human
Mona,Paper Airplane Chase,CHARACTER_IN,Human
Mona,WarioWare: D.I.Y.,CHARACTER_IN,Human
Mona,Game & Wario,CHARACTER_IN,Human
Mona,Super Smash Bros. for Wii U,CHARACTER_IN,Human
Mona,Rhythm Heaven Megamix,CHARACTER_IN,Human
Mona,WarioWare Gold,CHARACTER_IN,Human
Mona,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Mona,WarioWare: Get It Together!,CHARACTER_IN,Human
Mona,Tetris 99,CHARACTER_IN,Human
Mona,WarioWare: Move It!,CHARACTER_IN,Human
Morton Koopa Jr.,Super Mario Bros. 3,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario World,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario is Missing!,CHARACTER_IN,Koopa
Morton Koopa Jr.,Yoshi's Safari,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario All-Stars,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Morton Koopa Jr.,Hotel Mario,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Morton Koopa Jr.,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Morton Koopa Jr.,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Morton Koopa Jr.,New Super Mario Bros. U,CHARACTER_IN,Koopa
Morton Koopa Jr.,New Super Luigi U,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario Kart 8,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Morton Koopa Jr.,Nintendo Badge Arcade,CHARACTER_IN,Koopa
Morton Koopa Jr.,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Morton Koopa Jr.,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Morton Koopa Jr.,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Morton Koopa Jr.,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Morton Koopa Jr.,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Morton Koopa Jr.,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Morton Koopa Jr.,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario Kart Tour,CHARACTER_IN,Koopa
Morton Koopa Jr.,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Koopa
Morton Koopa Jr.,Mario Kart Live: Home Circuit,CHARACTER_IN,Koopa
Morton Koopa Jr.,Dr. Mario World,CHARACTER_IN,Koopa
Morton Koopa Jr.,Nintendo World Championships: NES Edition,CHARACTER_IN,Koopa
Mr. Game & Watch,Super Smash Bros. Melee,CHARACTER_IN,
Mr. Game & Watch,Game & Watch Gallery 4,CHARACTER_IN,
Mr. Game & Watch,"WarioWare, Inc.: Mega Party Game$!",CHARACTER_IN,
Mr. Game & Watch,WarioWare: Twisted!,CHARACTER_IN,
Mr. Game & Watch,WarioWare: Touched!,CHARACTER_IN,
Mr. Game & Watch,WarioWare: Smooth Moves,CHARACTER_IN,
Mr. Game & Watch,Super Smash Bros. Brawl,CHARACTER_IN,
Mr. Game & Watch,Donkey Kong Country Returns,CHARACTER_IN,
Mr. Game & Watch,Donkey Kong Country Returns 3D,CHARACTER_IN,
Mr. Game & Watch,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,
Mr. Game & Watch,Super Smash Bros. for Wii U,CHARACTER_IN,
Mr. Game & Watch,Yoshi's Woolly World,CHARACTER_IN,
Mr. Game & Watch,Super Mario Maker,CHARACTER_IN,
Mr. Game & Watch,Poochy & Yoshi's Woolly World,CHARACTER_IN,
Mr. Game & Watch,Super Mario Odyssey,CHARACTER_IN,
Mr. Game & Watch,WarioWare Gold,CHARACTER_IN,
Mr. Game & Watch,Super Smash Bros. Ultimate,CHARACTER_IN,
Mr. Game & Watch,WarioWare: Get It Together!,CHARACTER_IN,
Mr. Game & Watch,Donkey Kong Country Returns HD,CHARACTER_IN,
Nabbit,New Super Mario Bros. U,CHARACTER_IN,Rabbit
Nabbit,New Super Luigi U,CHARACTER_IN,Rabbit
Nabbit,Mario Golf: World Tour,CHARACTER_IN,Rabbit
Nabbit,New Super Mario Bros. U + New Super Luigi U,CHARACTER_IN,Rabbit
Nabbit,Super Smash Bros. for Wii U,CHARACTER_IN,Rabbit
Nabbit,Mario Party 10,CHARACTER_IN,Rabbit
Nabbit,Mario & Luigi: Paper Jam,CHARACTER_IN,Rabbit
Nabbit,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Rabbit
Nabbit,Super Mario Maker ( version 1.40 ),CHARACTER_IN,Rabbit
Nabbit,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Rabbit
Nabbit,Super Mario Party,CHARACTER_IN,Rabbit
Nabbit,Super Smash Bros. Ultimate,CHARACTER_IN,Rabbit
Nabbit,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Rabbit
Nabbit,New Super Mario Bros. U Deluxe,CHARACTER_IN,Rabbit
Nabbit,Dr. Mario World,CHARACTER_IN,Rabbit
Nabbit,Mario Kart Tour,CHARACTER_IN,Rabbit
Nabbit,Super Mario Bros. Wonder,CHARACTER_IN,Rabbit
Nabbit,Super Mario Party Jamboree,CHARACTER_IN,Rabbit
Nabbit,Mario Kart World,CHARACTER_IN,Rabbit
Octopus,Game & Watch Gallery,CHARACTER_IN,
Octopus,Game & Watch Gallery 4,CHARACTER_IN,
Octopus,WarioWare: Smooth Moves,CHARACTER_IN,
Octopus,Super Smash Bros. Brawl,CHARACTER_IN,
Octopus,Nintendo Land,CHARACTER_IN,
Octopus,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,
Octopus,Super Smash Bros. for Wii U,CHARACTER_IN,
Octopus,Super Smash Bros. Ultimate,CHARACTER_IN,
Omochao,Mario & Sonic at the Olympic Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the Olympic Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Robotic  Chao
Omochao,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Robotic  Chao
